Date,Price,Open,High,Low,Vol.,Change %,RollingMean,RollingStd,ZScore,Signal,PrevSignal
2018-04-06,6624.3,"6,783.7","6,859.7","6,523.4",174.90K,-2.33%,7782.714999999999,847.8348016069086,-1.366321596854063,0,0.0
2018-04-07,6905.7,"6,624.5","7,071.9","6,616.1",177.10K,4.25%,7717.94,863.5228570406321,-0.9406120444612398,0,0.0
2018-04-08,7030.5,"6,905.9","7,113.4","6,903.9",132.51K,1.81%,7638.625,849.3517601677395,-0.7159872134484077,0,0.0
2018-04-09,6781.9,"7,035.7","7,192.5","6,633.2",241.19K,-3.54%,7532.089999999999,814.0393478786971,-0.9215647891651892,0,0.0
2018-04-10,6854.8,"6,782.6","6,899.5","6,671.6",134.23K,1.08%,7429.534999999999,759.2086740915356,-0.7570184846580199,0,0.0
2018-04-11,6962.1,"6,855.6","6,988.6","6,818.4",142.07K,1.56%,7341.33,700.8683081495833,-0.5410859580756819,0,0.0
2018-04-12,7926.6,"6,963.3","8,009.6","6,779.3",398.30K,13.85%,7291.82,613.2107807958442,1.0351742335256455,0,0.0
2018-04-13,7887.4,"7,926.9","8,228.0","7,756.6",296.95K,-0.49%,7258.82,557.2949786811259,1.1279125490912811,0,0.0
2018-04-14,8004.4,"7,891.1","8,180.2","7,839.3",164.71K,1.48%,7235.379999999999,511.5074857712629,1.5034384078279015,-1,0.0
2018-04-15,8363.6,"8,004.6","8,411.5","8,004.6",160.26K,4.49%,7246.384999999999,533.9492625955714,2.0923617247247925,-1,-1.0
2018-04-16,8070.0,"8,362.2","8,412.9","7,908.5",197.70K,-3.51%,7259.8,551.7103626093722,1.4685241657743635,0,-1.0
2018-04-17,7908.6,"8,070.0","8,171.7","7,852.8",162.59K,-2.00%,7257.485000000001,548.7292691444736,1.1865869684975183,0,0.0
2018-04-18,8178.4,"7,908.5","8,227.6","7,895.3",163.26K,3.41%,7309.945,584.787805397944,1.4850771373541594,0,0.0
2018-04-19,8290.8,"8,179.0","8,303.7","8,126.7",155.08K,1.37%,7381.8,613.3691676221683,1.4819786320918198,0,0.0
2018-04-20,8867.0,"8,292.3","8,926.2","8,224.5",225.96K,6.95%,7478.240000000001,687.1465632370277,2.021053548543986,-1,0.0
2018-04-21,8923.1,"8,867.0","9,027.7","8,614.5",206.01K,0.63%,7583.134999999999,740.2822202056918,1.8100731902323464,-1,-1.0
2018-04-22,8806.7,"8,923.6","9,022.3","8,766.5",161.89K,-1.30%,7670.05,777.7637440630567,1.4614335120098467,0,-1.0
2018-04-23,8952.8,"8,809.3","9,001.0","8,785.3",147.54K,1.66%,7746.479999999999,825.9472020847428,1.4605291923686805,0,0.0
2018-04-24,9645.3,"8,952.7","9,734.8","8,937.0",260.79K,7.73%,7888.3,896.9477400724569,1.958865518584244,-1,0.0
2018-04-25,8873.1,"9,645.0","9,753.1","8,768.1",395.67K,-8.01%,7992.855,882.9700510359061,0.9969137673098776,0,-1.0
2018-04-26,9287.0,"8,874.5","9,303.6","8,669.8",248.39K,4.67%,8125.990000000001,866.3430716462778,1.3401272982927854,0,0.0
2018-04-27,8940.9,"9,282.8","9,386.3","8,920.2",184.91K,-3.73%,8227.75,834.4025505209239,0.854683389396131,0,0.0
2018-04-28,9352.4,"8,940.8","9,428.9","8,895.5",199.78K,4.60%,8343.845,820.4682164375678,1.2292432294075888,0,0.0
2018-04-29,9415.1,"9,352.2","9,565.1","9,182.8",184.72K,0.67%,8475.505000000001,766.1050419080107,1.22645714177772,0,0.0
2018-04-30,9245.1,"9,415.8","9,456.7","9,135.4",156.83K,-1.80%,8595.02,681.7677036089661,0.9535212603336504,0,0.0
2018-05-01,9074.9,"9,245.1","9,245.1","8,851.0",173.35K,-1.84%,8700.66,569.949107977408,0.6566200293357318,0,0.0
2018-05-02,9243.2,"9,076.8","9,265.7","8,991.9",137.48K,1.85%,8766.49,551.5770079365557,0.8642673518669107,0,0.0
2018-05-03,9749.7,"9,244.2","9,809.4","9,171.4",201.18K,5.48%,8859.605,552.5539425679642,1.610874398729893,-1,0.0
2018-05-04,9708.6,"9,747.6","9,800.9","9,549.0",161.55K,-0.42%,8944.815,545.083449212408,1.4012258143291527,0,-1.0
2018-05-05,9853.5,"9,709.5","9,992.8","9,691.3",158.45K,1.49%,9019.31,562.9859686949586,1.4817243170974763,0,0.0
2018-05-06,9656.4,"9,859.6","9,957.7","9,446.7",150.95K,-2.00%,9098.63,533.1619563361988,1.0461549129140837,0,0.0
2018-05-07,9431.6,"9,651.1","9,675.6","9,204.2",165.08K,-2.33%,9174.78,457.6652955347109,0.5611524459156235,0,0.0
2018-05-08,9196.4,"9,373.9","9,404.4","9,079.8",157.45K,-2.49%,9225.68,393.0696370606349,-0.0744906175377873,0,0.0
2018-05-09,9319.1,"9,194.9","9,377.9","8,988.0",147.89K,1.33%,9277.095,325.8533484722197,0.1289076825416821,0,0.0
2018-05-10,9025.7,"9,319.2","9,393.3","9,013.4",152.71K,-3.15%,9285.03,317.1576016995667,-0.8176691922574605,0,0.0
2018-05-11,8408.3,"9,026.0","9,028.7","8,359.6",270.62K,-6.84%,9259.29,365.3117744151528,-2.329489656779876,1,0.0
2018-05-12,8459.5,"8,409.6","8,646.1","8,184.1",210.87K,0.61%,9241.93,394.9950100951045,-1.9808604665957967,1,1.0
2018-05-13,8693.5,"8,489.1","8,758.4","8,330.0",149.80K,2.77%,9228.965,408.9921878999519,-1.309230385913841,0,1.0
2018-05-14,8674.1,"8,693.4","8,878.3","8,305.1",212.05K,-0.22%,9180.405,414.57628651689305,-1.2212589491159174,0,0.0
2018-05-15,8477.0,"8,674.0","8,842.1","8,436.5",179.62K,-2.27%,9160.6,438.7838408002284,-1.5579425139113845,1,0.0
2018-05-16,8344.4,"8,477.0","8,496.4","8,120.1",188.03K,-1.56%,9113.47,473.7240292562419,-1.6234557516692958,1,1.0
2018-05-17,8063.0,"8,344.6","8,458.7","8,022.3",154.36K,-3.37%,9069.575,528.1071490910576,-1.906005252404649,1,1.0
2018-05-18,8245.7,"8,064.4","8,273.6","7,939.8",150.32K,2.27%,9014.24,554.2461379871909,-1.3866402439736274,0,1.0
2018-05-19,8245.1,"8,244.7","8,389.1","8,153.2",107.89K,-0.01%,8955.74,571.195857643861,-1.2441266694953546,0,0.0
2018-05-20,8529.0,"8,243.9","8,580.4","8,184.7",113.76K,3.44%,8919.935,574.537219054588,-0.6804345950699078,0,0.0
2018-05-21,8403.3,"8,529.5","8,550.6","8,375.5",115.52K,-1.47%,8886.355,584.5426709695735,-0.8263810735985504,0,0.0
2018-05-22,8006.0,"8,403.8","8,414.5","7,979.3",137.51K,-4.73%,8824.495,609.7137347926233,-1.342425064900971,0,0.0
2018-05-23,7512.3,"8,005.7","8,047.4","7,467.6",237.60K,-6.17%,8712.625,635.7266632718574,-1.888114923200416,1,0.0
2018-05-24,7592.9,"7,512.3","7,736.6","7,293.4",211.11K,1.07%,8606.84,637.2980781558075,-1.5909980506046828,1,1.0
2018-05-25,7477.7,"7,593.9","7,653.4","7,355.6",161.82K,-1.52%,8488.05,613.6775541979268,-1.64638578205866,1,1.0
2018-05-26,7361.3,"7,478.5","7,619.3","7,331.5",103.07K,-1.56%,8373.295,598.0913637960365,-1.692040817270711,1,1.0
2018-05-27,7366.7,"7,361.9","7,411.8","7,267.5",103.29K,0.07%,8270.05,583.8432436518639,-1.5472475014862932,1,1.0
2018-05-28,7119.3,"7,367.3","7,446.9","7,090.6",152.29K,-3.36%,8166.195,595.0218814862222,-1.7594226911203776,1,1.0
2018-05-29,7467.7,"7,119.3","7,533.0","7,069.8",186.97K,4.89%,8073.625,548.408749666307,-1.104878433045954,0,1.0
2018-05-30,7400.1,"7,469.2","7,565.2","7,306.8",140.37K,-0.91%,7992.344999999999,519.5823894700479,-1.139848101095312,0,0.0
2018-05-31,7502.6,"7,400.8","7,611.9","7,355.0",144.52K,1.39%,7947.06,520.8883256414085,-0.8532731069614651,0,0.0
2018-06-01,7530.8,"7,502.5","7,610.4","7,375.8",135.92K,0.38%,7900.625,514.153456382978,-0.7192891449212158,0,0.0
2018-06-02,7646.6,"7,530.8","7,694.5","7,467.9",121.18K,1.54%,7848.280000000001,481.434244949986,-0.4189149444924756,0,0.0
2018-06-03,7729.3,"7,646.6","7,775.0","7,611.3",116.68K,1.08%,7801.039999999999,440.7735382257389,-0.1627593169244605,0,0.0
2018-06-04,7504.3,"7,729.3","7,759.9","7,468.4",141.01K,-2.91%,7752.405000000001,415.1835592463388,-0.5975790574423819,0,0.0
2018-06-05,7631.5,"7,507.4","7,672.6","7,391.0",145.23K,1.69%,7716.76,391.61736077859865,-0.2177125136395627,0,0.0
2018-06-06,7661.0,"7,631.5","7,699.1","7,504.4",130.66K,0.39%,7696.660000000001,383.1356656796999,-0.0930740810483887,0,0.0
2018-06-07,7697.8,"7,661.0","7,754.7","7,657.7",124.00K,0.48%,7669.264999999999,360.745754288085,0.0791000300372578,0,0.0
2018-06-08,7622.1,"7,697.9","7,710.5","7,556.9",112.88K,-0.98%,7638.115000000001,334.3370994654718,-0.047900756528679,0,0.0
2018-06-09,7515.8,"7,622.1","7,689.0","7,493.3",97.56K,-1.40%,7587.455,260.9497622048627,-0.2745930841038508,0,0.0
2018-06-10,6775.1,"7,515.8","7,516.3","6,668.1",275.69K,-9.85%,7506.045,246.61568327436075,-2.9639031479876365,1,0.0
2018-06-11,6885.9,"6,775.2","6,910.8","6,657.2",174.88K,1.64%,7450.039999999999,254.17153635837096,-2.219524688258508,1,1.0
2018-06-12,6558.2,"6,885.9","6,887.2","6,476.0",178.26K,-4.76%,7402.335000000001,322.2819267186909,-2.6192439911060177,1,1.0
2018-06-13,6312.3,"6,558.5","6,624.6","6,129.1",237.48K,-3.75%,7338.305,400.2178110598175,-2.5636165399111914,1,1.0
2018-06-14,6647.1,"6,312.3","6,711.5","6,283.6",201.54K,5.30%,7296.775,427.17863867724407,-1.5208508599861494,1,1.0
2018-06-15,6410.3,"6,647.3","6,655.8","6,395.7",143.53K,-3.56%,7249.225,470.3640581899093,-1.7835652733085412,1,1.0
2018-06-16,6505.8,"6,410.0","6,564.2","6,358.0",108.79K,1.49%,7206.18,497.6485502631207,-1.407378760833704,0,1.0
2018-06-17,6460.3,"6,505.8","6,593.0","6,452.1",90.67K,-0.70%,7173.2300000000005,524.7807713703298,-1.3585291971319131,0,0.0
2018-06-18,6719.8,"6,460.5","6,794.5","6,410.9",135.70K,4.02%,7135.835000000001,529.3203569574026,-0.7859795954030943,0,0.0
2018-06-19,6752.4,"6,719.8","6,839.5","6,681.5",120.54K,0.49%,7103.45,532.1075974492343,-0.6597349890939908,0,0.0
